Date,Close,High,Low,Open,Volume,simple_return_o2c,log_return_o2c,squared_return,abs_return
2015-08-18,8466.549805,8525.75,8433.599609,8505.849609,153300,-0.0046203266935753,-0.0046310333946534,2.1446470302394994e-05,0.0046310333946534
2015-08-19,8495.150391,8520.450195,8425.950195,8468.049805,130500,0.0032003337986978,0.003195223630413,1.0209454048349632e-05,0.003195223630413
2015-08-20,8372.75,8501.349609,8359.75,8471.049805,184100,-0.0116042057670324,-0.0116720600032349,0.0001362369847191159,0.0116720600032349
2015-08-21,8299.950195,8322.200195,8225.049805,8305.400391,201300,-0.0006562231492061,-0.0006564385578594,4.309115802445289e-07,0.0006564385578594
2015-08-24,7809.0,8060.049805,7769.399902,8055.950195,312400,-0.0306543845260205,-0.0311340583680523,0.0009693295904652875,0.0311340583680523
2015-08-25,7880.700195,7925.399902,7667.25,7895.399902,299100,-0.0018618065180303,-0.0018635418340018,3.472788167074792e-06,0.0018635418340018
2015-08-26,7791.850098,7930.049805,7777.100098,7865.25,216600,-0.0093321765995995,-0.0093759941816496,8.790926689432716e-05,0.0093759941816496
2015-08-27,7948.950195,7963.600098,7862.299805,7921.600098,305000,0.0034525975385839,0.0034466510070914,1.1879403164684162e-05,0.0034466510070914
2015-08-28,8001.950195,8091.799805,7961.649902,8053.700195,195600,-0.0064256178833337,-0.0064463510291616,4.155544159117281e-05,0.0064463510291616
2015-08-31,7971.299805,8043.600098,7947.950195,8009.25,198200,-0.0047382957205731,-0.004749557030768,2.255829198851774e-05,0.004749557030768
2015-09-01,7785.850098,7929.100098,7746.5,7907.950195,184900,-0.0154401702070912,-0.015560610994372,0.00024213261451817077,0.015560610994372
2015-09-02,7717.0,7862.549805,7699.25,7856.649902,215300,-0.0177747390735141,-0.0179346069880169,0.0003216501278146246,0.0179346069880169
2015-09-03,7823.0,7845.600098,7754.049805,7774.450195,155800,0.0062447895069446,0.006225371607485,3.875525165128038e-05,0.006225371607485
2015-09-04,7655.049805,7804.899902,7626.850098,7803.399902,193600,-0.0190109566167406,-0.0191939883035501,0.0003684091869968181,0.0191939883035501
2015-09-07,7558.799805,7705.049805,7545.899902,7685.850098,141400,-0.0165304151629318,-0.0166685670637935,0.0002778411279601815,0.0166685670637935
2015-09-08,7688.25,7720.899902,7539.5,7587.700195,172200,0.0132516839643002,0.013164648468448,0.00017330796929781027,0.013164648468448
2015-09-09,7818.600098,7846.049805,7764.549805,7805.850098,208400,0.0016333903213523,0.001632057790213,2.6636126305949408e-06,0.001632057790213
2015-09-10,7788.100098,7819.850098,7678.5,7729.049805,160300,0.0076400456058389,0.0076110082613862,5.7927446754888986e-05,0.0076110082613862
2015-09-11,7789.299805,7864.850098,7759.899902,7833.799805,136400,-0.0056805127917103,-0.0056967082660196,3.245248506813604e-05,0.0056967082660196
2015-09-14,7872.25,7879.950195,7761.850098,7811.100098,122800,0.0078285902411694,0.0077981058252252,6.08104544614112e-05,0.0077981058252252
2015-09-15,7829.100098,7880.0,7799.75,7867.350098,136500,-0.0048618657519414,-0.0048737230693048,2.3753176556273797e-05,0.0048737230693048
2015-09-16,7899.149902,7913.899902,7853.299805,7886.850098,140000,0.0015595331275688,0.00155831831864,2.4283559822089966e-06,0.00155831831864
2015-09-18,7981.899902,8055.0,7955.850098,7967.450195,241800,0.0018135923848092,0.0018119498118122,3.2831621205262666e-06,0.0018119498118122
2015-09-21,7977.100098,7987.899902,7908.350098,7911.5,121800,0.0082917396195412,0.0082575519998005,6.818716502940922e-05,0.0082575519998005
2015-09-22,7812.0,8021.600098,7787.75,8014.799805,168400,-0.0253031653858009,-0.0256287951930312,0.0006568351430463392,0.0256287951930312
2015-09-23,7845.950195,7882.899902,7723.25,7737.350098,146700,0.0140358256540662,0.0139382355646548,0.00019427441065580792,0.0139382355646548
2015-09-24,7868.5,7894.5,7804.100098,7838.399902,202500,0.003840081952481,0.0038327276591603,1.4689801309292392e-05,0.0038327276591603
2015-09-28,7795.700195,7893.950195,7787.950195,7892.799805,136300,-0.012302302402056,-0.012378602145042,0.0001532297910652384,0.012378602145042
2015-09-29,7843.299805,7926.549805,7691.200195,7725.700195,240700,0.0152218707730995,0.0151071805007028,0.0002282269026808149,0.0151071805007028
2015-09-30,7948.899902,7957.700195,7874.5,7924.25,210700,0.0031106921159731,0.0031058639233422,9.646390710318603e-06,0.0031058639233422
2015-10-01,7950.899902,8008.25,7930.649902,7992.049805,156900,-0.0051488546748363,-0.0051621557034204,2.6647851506355763e-05,0.0051621557034204
2015-10-05,8119.299805,8128.899902,8005.100098,8005.100098,183100,0.0142658687089411,0.0141650687389312,0.00020064917237864595,0.0141650687389312
2015-10-06,8152.899902,8180.950195,8096.5,8180.450195,178500,-0.0033678211275999,-0.0033735050022771,1.1380536000388618e-05,0.0033735050022771
2015-10-07,8177.399902,8188.899902,8132.899902,8146.200195,193900,0.003829970569487,0.0038226549054412,1.4612690526093669e-05,0.0038226549054412
2015-10-08,8129.350098,8196.75,8105.850098,8196.75,171700,-0.0082227592643425,-0.0082567526236955,6.817396388890253e-05,0.0082567526236955
2015-10-09,8189.700195,8232.200195,8139.649902,8186.350098,199700,0.0004092296273547,0.0004091459157482,1.6740038037343317e-07,0.0004091459157482
2015-10-12,8143.600098,8244.5,8128.200195,8231.5,199100,-0.0106784792565146,-0.0107359033835647,0.00011525962146123599,0.0107359033835647
2015-10-13,8131.700195,8150.25,8088.600098,8121.950195,145900,0.0012004506018765,0.0011997306371832,1.4393536017960073e-06,0.0011997306371832
2015-10-14,8107.899902,8139.299805,8096.350098,8102.399902,138900,0.00067881122464,0.0006785809365096,4.604720873942458e-07,0.0006785809365096
2015-10-15,8179.5,8190.549805,8129.799805,8134.350098,167200,0.0055505235766901,0.0055351761852172,3.063817540139564e-05,0.0055351761852172
2015-10-16,8238.150391,8246.400391,8147.649902,8193.650391,156400,0.0054310347496495,0.0054163398620431,2.933673750115707e-05,0.0054163398620431
2015-10-19,8275.049805,8283.049805,8239.200195,8262.549805,124500,0.0015128501848709,0.0015117069798833,2.285257993027888e-06,0.0015117069798833
2015-10-20,8261.650391,8294.049805,8229.200195,8280.299805,155100,-0.0022522631352961,-0.0022548032946997,5.084137897788622e-06,0.0022548032946997
2015-10-21,8251.700195,8294.400391,8217.150391,8258.349609,144800,-0.0008051746795455,-0.0008054990067829,6.488286499282383e-07,0.0008054990067829
2015-10-23,8295.450195,8328.099609,8280.75,8308.25,152000,-0.0015406138476815,-0.0015418018134832,2.3771528320600846e-06,0.0015418018134832
2015-10-26,8260.549805,8336.299805,8252.049805,8333.650391,133900,-0.0087717365824397,-0.008810434729945,7.762376013062102e-05,0.008810434729945
2015-10-27,8232.900391,8241.950195,8217.049805,8230.349609,156700,0.0003099238940238,0.0003098758775345,9.602305947777645e-08,0.0003098758775345
2015-10-28,8171.200195,8209.099609,8131.799805,8188.899902,188900,-0.0021614267132117,-0.0021637659672886,4.681883161196371e-06,0.0021637659672886
2015-10-29,8111.75,8179.600098,8098.0,8175.450195,217500,-0.0077916436992006,-0.0078221571583136,6.118614260935669e-05,0.0078221571583136
2015-10-30,8065.799805,8146.100098,8044.399902,8123.549805,199500,-0.0071089611544518,-0.0071343502169267,5.089895301776205e-05,0.0071343502169267
2015-11-02,8050.799805,8060.700195,7995.600098,8054.549805,136100,-0.000465575369299,-0.0004656837831624,2.1686138590044517e-07,0.0004656837831624
2015-11-03,8060.700195,8100.350098,8031.75,8086.350098,132500,-0.00317200006049,-0.0031770415165039,1.0093592797589399e-05,0.0031770415165039
2015-11-04,8040.200195,8116.100098,8027.299805,8104.899902,122100,-0.007982789150059,-0.0080148222006497,6.423737490802729e-05,0.0080148222006497
2015-11-05,7955.450195,8031.200195,7944.100098,8030.350098,132100,-0.0093271030634958,-0.0093708728655108,8.78132582615666e-05,0.0093708728655108
2015-11-06,7954.299805,8002.649902,7926.149902,7956.549805,219500,-0.0002827858877457,-0.0002828258792144,7.99904779533984e-08,0.0002828258792144
2015-11-09,7915.200195,7937.75,7771.700195,7788.25,211800,0.0163002208455045,0.0161687984650182,0.00026143004380237486,0.0161687984650182
2015-11-10,7783.350098,7885.100098,7772.850098,7877.600098,165200,-0.0119643037000479,-0.0120364520286858,0.00014487617743885452,0.0120364520286858
2015-11-13,7762.25,7775.100098,7730.899902,7762.450195,160900,-2.5790181575557906e-05,-2.5790514148008834e-05,6.651506200186438e-10,2.5790514148008834e-05
2015-11-16,7806.600098,7838.850098,7714.149902,7732.950195,149500,0.009524166216358,0.0094790972820058,8.985328528172974e-05,0.0094790972820058
2015-11-17,7837.549805,7860.450195,7793.0,7848.75,145000,-0.0014270036630037,-0.0014280228023899,2.039249124145503e-06,0.0014280228023899
2015-11-18,7731.799805,7843.399902,7725.049805,7823.149902,143600,-0.0116768946197294,-0.0117456049597221,0.0001379592358698484,0.0117456049597221
2015-11-19,7842.75,7854.899902,7765.450195,7788.5,132600,0.0069653977017396,0.0069412513801471,4.8180970722394024e-05,0.0069412513801471
2015-11-20,7856.549805,7906.950195,7817.799805,7841.899902,151900,0.0018681573576657,0.0018664145219659,3.483503167805199e-06,0.0018664145219659
2015-11-23,7849.25,7877.5,7825.200195,7869.5,127000,-0.0025732257449647,-0.0025765421808458,6.638569609677631e-06,0.0025765421808458
2015-11-24,7831.600098,7870.350098,7812.649902,7837.0,130600,-0.000689026668368,-0.0006892641563395,4.750850772144027e-07,0.0006892641563395
2015-11-26,7883.799805,7897.100098,7832.0,7837.149902,219800,0.0059524066252827,0.0059347610408053,3.5221388611460415e-05,0.0059347610408053
2015-11-27,7942.700195,7959.299805,7879.450195,7910.600098,150300,0.0040578586456565,0.0040496477422244,1.639964683610318e-05,0.0040496477422244
2015-11-30,7935.25,7966.0,7922.799805,7936.25,216300,-0.000126004095133,-0.0001260120343159,1.587903279243156e-08,0.0001260120343159
2015-12-01,7954.899902,7972.149902,7934.149902,7958.149902,138600,-0.0004083863762334,-0.00040846978866,1.6684756824794505e-07,0.00040846978866
2015-12-02,7931.350098,7979.299805,7910.799805,7976.700195,126300,-0.0056853204823251,-0.0057015434344938,3.250759753541936e-05,0.0057015434344938
2015-12-03,7864.149902,7912.299805,7853.299805,7902.299805,125700,-0.0048276962329195,-0.0048393872005151,2.3419668476509377e-05,0.0048393872005151
2015-12-04,7781.899902,7821.399902,7775.700195,7817.600098,152500,-0.0045666439255613,-0.0045771028976808,2.0949870935957975e-05,0.0045771028976808
2015-12-07,7765.399902,7825.399902,7746.049805,7816.549805,137600,-0.006543795443775,-0.0065652999385274,4.310316328282788e-05,0.0065652999385274
2015-12-08,7701.700195,7771.25,7685.450195,7738.5,135100,-0.0047554183627317,-0.0047667613393203,2.2722013666038658e-05,0.0047667613393203
2015-12-09,7612.5,7702.850098,7606.899902,7695.5,140000,-0.0107855240075368,-0.0108441094018562,0.00011759470871942604,0.0108441094018562
2015-12-10,7683.299805,7691.950195,7610.0,7643.299805,140800,0.0052333417529732,0.0052196954099668,2.724522017282848e-05,0.0052196954099668
2015-12-11,7610.450195,7703.049805,7575.299805,7699.600098,167800,-0.0115785108142377,-0.0116460637181846,0.0001356308001280157,0.0116460637181846
2015-12-14,7650.049805,7663.950195,7551.049805,7558.200195,148900,0.0121523124064324,0.0120790658707991,0.0001459038323111036,0.0120790658707991
2015-12-15,7700.899902,7705.0,7625.100098,7659.149902,134300,0.005450996590248,0.00543619367772,2.9552201701682894e-05,0.00543619367772
2015-12-16,7750.899902,7776.600098,7715.75,7725.25,154300,0.0033202682113848,0.0033147682916636,1.098768882741842e-05,0.0033147682916636
2015-12-17,7844.350098,7852.899902,7737.549805,7783.049805,175900,0.0078761275510044,0.0078452727633429,6.154830473124993e-05,0.0078452727633429
2015-12-18,7761.950195,7836.149902,7753.350098,7828.899902,191400,-0.0085516110613313,-0.0085883858933369,7.376037225286826e-05,0.0085883858933369
2015-12-21,7834.450195,7840.75,7733.450195,7745.649902,126300,0.0114645374014479,0.011399317595791,0.00012994444164971032,0.011399317595791
2015-12-22,7786.100098,7846.299805,7776.850098,7829.399902,125700,-0.0055304115950112,-0.0055457609395035,3.075546439812274e-05,0.0055457609395035
2015-12-23,7865.950195,7871.450195,7826.100098,7830.450195,117900,0.0045335835253339,0.0045233377904689,2.046058476668407e-05,0.0045233377904689
2015-12-24,7861.049805,7888.75,7835.5,7888.75,93500,-0.0035113541435589,-0.0035175334168382,1.2373041338573422e-05,0.0035175334168382
2015-12-28,7925.149902,7937.200195,7863.0,7863.200195,122900,0.007878434411398,0.0078475615939745,6.158422297122358e-05,0.0078475615939745
2015-12-29,7928.950195,7942.149902,7902.75,7929.200195,113000,-3.152903115721806e-05,-3.1529528207568616e-05,9.94111148991865e-10,3.1529528207568616e-05
2015-12-30,7896.25,7944.75,7889.850098,7938.600098,106800,-0.0053347060536113,-0.005348986408256,2.8611655595707426e-05,0.005348986408256
2015-12-31,7946.350098,7955.549805,7891.149902,7897.799805,150900,0.0061473187721552,0.0061285010876051,3.755852558077689e-05,0.0061285010876051
2016-01-04,7791.299805,7937.549805,7781.100098,7924.549805,134700,-0.0168148353255255,-0.0169578096618115,0.0002875673085262274,0.0169578096618115
2016-01-05,7784.649902,7831.200195,7763.25,7828.399902,145200,-0.0055886260982684,-0.0056043008967731,3.140818854157177e-05,0.0056043008967731
2016-01-06,7741.0,7800.950195,7721.200195,7788.049805,147100,-0.0060412819868965,-0.0060596043619463,3.6718805023318626e-05,0.0060596043619463
2016-01-07,7568.299805,7674.950195,7556.600098,7673.350098,188900,-0.0136902776047427,-0.0137848536285578,0.00019002218956076311,0.0137848536285578
2016-01-08,7601.350098,7634.100098,7581.049805,7611.649902,157400,-0.0013531631292308,-0.0013540794812004,1.8335312414079447e-06,0.0013540794812004
2016-01-11,7563.850098,7605.100098,7494.350098,7527.450195,189000,0.0048356218981266,0.0048239678332229,2.3270665655969238e-05,0.0048239678332229
2016-01-12,7510.299805,7588.299805,7487.799805,7587.200195,163900,-0.0101355424957256,-0.0101872568385958,0.00010378020189551688,0.0101872568385958
2016-01-13,7562.399902,7590.950195,7425.799805,7557.899902,215200,0.0005954034928155,0.0005952263104823,3.5429436069037147e-07,0.0005952263104823
2016-01-14,7536.799805,7604.799805,7443.799805,7467.399902,200800,0.0092937172122538,0.0092507963470905,8.557723305534295e-05,0.0092507963470905
2016-01-15,7437.799805,7566.5,7427.299805,7561.649902,197500,-0.016378713456073,-0.0165143274103371,0.00027272300981581125,0.0165143274103371
2016-01-18,7351.0,7463.649902,7336.399902,7420.350098,233600,-0.0093459334241778,-0.0093898806931227,8.816985943107843e-05,0.0093898806931227
2016-01-19,7435.100098,7462.75,7364.149902,7381.799805,188300,0.0072205010170958,0.0071945580057992,5.176166489880936e-05,0.0071945580057992
2016-01-20,7309.299805,7470.899902,7241.5,7357.0,225600,-0.0064836475465543,-0.0065047576859162,4.2311872552485873e-05,0.0065047576859162
2016-01-21,7276.799805,7398.700195,7250.0,7376.649902,240700,-0.0135359679971972,-0.0136284143941893,0.0001857336788997461,0.0136284143941893
2016-01-22,7422.450195,7433.399902,7327.600098,7355.700195,229200,0.0090745949713084,0.009033668243678,8.160716193683636e-05,0.009033668243678
2016-01-25,7436.149902,7487.149902,7421.200195,7468.75,163200,-0.0043648666778242,-0.0043744205193473,1.91355548800867e-05,0.0043744205193473
2016-01-27,7437.75,7477.899902,7419.700195,7469.600098,187600,-0.0042639629407372,-0.0042730795552176,1.8259208885218644e-05,0.0042730795552176
2016-01-28,7424.649902,7468.850098,7409.600098,7426.5,274500,-0.0002491211203123,-0.0002491521561332,6.207679690582247e-08,0.0002491521561332
2016-01-29,7563.549805,7575.649902,7402.799805,7413.350098,298700,0.0202607060255417,0.0200581887802496,0.00040233093714413086,0.0200581887802496
2016-02-01,7555.950195,7600.450195,7541.25,7589.5,200400,-0.0044205553725541,-0.0044303549177402,1.9628044697144775e-05,0.0044303549177402
2016-02-02,7455.549805,7576.299805,7428.049805,7566.649902,230200,-0.0146828647339206,-0.0147917248924353,0.00021879512529349008,0.0147917248924353
2016-02-03,7361.799805,7419.399902,7350.299805,7392.450195,192000,-0.0041461747041233,-0.0041547939192263,1.7262312511239836e-05,0.0041547939192263
2016-02-04,7404.0,7457.049805,7365.950195,7411.450195,222700,-0.0010052276955225,-0.0010057332757263,1.0114994219031538e-06,0.0010057332757263
2016-02-05,7489.100098,7503.149902,7406.649902,7418.25,249800,0.0095507832709871,0.0095054628754548,9.035382447664944e-05,0.0095054628754548
2016-02-08,7387.25,7512.549805,7363.200195,7489.700195,171500,-0.0136788112117484,-0.0137732281461328,0.0001897018135654248,0.0137732281461328
2016-02-09,7298.200195,7323.450195,7275.149902,7303.950195,212100,-0.0007872452366852,-0.0007875552769457,6.202433142450183e-07,0.0007875552769457
2016-02-10,7215.700195,7271.850098,7177.75,7264.299805,246900,-0.0066901988222661,-0.0067126785209409,4.5060052925501315e-05,0.0067126785209409
2016-02-11,6976.350098,7208.649902,6959.950195,7203.600098,292300,-0.0315467262075102,-0.0320550432540557,0.0010275257980193817,0.0320550432540557
2016-02-12,6980.950195,7034.799805,6869.0,7023.649902,333900,-0.0060794184783955,-0.0060979733831565,3.718527938168513e-05,0.0060979733831565
2016-02-15,7162.950195,7182.799805,7056.799805,7057.350098,354200,0.0149631370887957,0.0148522936951135,0.00022059062800590824,0.0148522936951135
2016-02-16,7048.25,7204.649902,7037.700195,7201.25,253800,-0.0212463114042701,-0.0214752630040418,0.0004611869210927664,0.0214752630040418
2016-02-17,7108.450195,7123.700195,6960.649902,7058.850098,260000,0.0070266539608276,0.0070020820662031,4.902915326184308e-05,0.0070020820662031
2016-02-18,7191.75,7215.100098,7127.850098,7177.399902,246700,0.00199934491542,0.0019973488854334,3.989402570142046e-06,0.0019973488854334
2016-02-19,7210.75,7226.850098,7145.950195,7170.549805,192300,0.0056062918595125,0.0055906350956399,3.125520077260055e-05,0.0055906350956399
2016-02-22,7234.549805,7252.399902,7200.700195,7208.850098,154400,0.0035650216956417,0.0035586820686007,1.2664218065380156e-05,0.0035586820686007
2016-02-23,7109.549805,7241.700195,7090.700195,7240.299805,194400,-0.0180586444652066,-0.0182236918256171,0.0003321029437550635,0.0182236918256171
2016-02-24,7018.700195,7090.799805,7009.75,7075.0,199700,-0.0079575696113073,-0.0079894000427378,6.383051304289876e-05,0.0079894000427378
2016-02-25,6970.600098,7034.200195,6961.399902,7029.850098,283100,-0.0084283447262775,-0.0084640640685803,7.164038055703209e-05,0.0084640640685803
2016-02-26,7029.75,7052.899902,6985.100098,7039.299805,206700,-0.0013566413229362,-0.0013575623939119,1.8429756533638085e-06,0.0013575623939119
2016-02-29,6987.049805,7094.600098,6825.799805,7050.450195,473400,-0.0089923888895723,-0.0090330644491215,8.159625334198272e-05,0.0090330644491215
2016-03-01,7222.299805,7235.5,7035.100098,7038.25,275100,0.0261499385500656,0.0258138750090092,0.0006663561429807497,0.0258138750090092
2016-03-02,7368.850098,7380.350098,7308.149902,7321.700195,338500,0.0064397478378313,0.0064191012535165,4.120486090289711e-05,0.0064191012535165
2016-03-03,7475.600098,7483.950195,7406.049805,7429.549805,278600,0.0061982615647866,0.0061791313502598,3.81816642437635e-05,0.0061791313502598
2016-03-04,7485.350098,7505.899902,7444.100098,7505.399902,281700,-0.0026713838385423,-0.002674958351699,7.155402183324232e-06,0.002674958351699
2016-03-08,7485.299805,7527.149902,7442.149902,7486.399902,257000,-0.0001469460641164,-0.0001469568617471,2.1596319214556267e-08,0.0001469568617471
2016-03-09,7531.799805,7539.0,7424.299805,7436.100098,245100,0.0128696098410159,0.0127875001417596,0.00016352015987550181,0.0127875001417596
2016-03-10,7486.149902,7547.100098,7447.399902,7545.350098,224700,-0.0078459177150297,-0.0078768588748824,6.204490573481362e-05,0.0078768588748824
2016-03-11,7510.200195,7543.950195,7460.600098,7484.850098,198700,0.0033868543348347,0.0033811318608424,1.143205266040359e-05,0.0033811318608424
2016-03-14,7538.75,7583.700195,7515.049805,7542.600098,166900,-0.0005104470540631,-0.0005105773765109,2.606892574047533e-07,0.0005105773765109
2016-03-15,7460.600098,7545.200195,7452.799805,7535.850098,193700,-0.0099856020251745,-0.0100357925503411,0.00010071713211348193,0.0100357925503411
2016-03-16,7498.75,7508.0,7405.149902,7457.049805,195400,0.0055920499514485,0.0055764724864451,3.10970453920792e-05,0.0055764724864451
2016-03-17,7512.549805,7585.299805,7479.399902,7557.399902,239600,-0.0059345935879523,-0.0059522732710044,3.5429557092713414e-05,0.0059522732710044
2016-03-18,7604.350098,7613.600098,7517.899902,7534.649902,237400,0.009250621715217,0.0092080967677826,8.478904608484837e-05,0.0092080967677826
2016-03-21,7704.25,7713.549805,7617.700195,7619.200195,196800,0.0111625633692906,0.0111007217406422,0.0001232260231631664,0.0111007217406422
2016-03-22,7714.899902,7728.200195,7643.799805,7695.549805,208900,0.0025144528318727,0.0025112968845643,6.306612042422359e-06,0.0025112968845643
2016-03-23,7716.5,7726.850098,7670.600098,7717.450195,199600,-0.0001231229196161,-0.000123130499865,1.5161119997004764e-08,0.000123130499865
2016-03-28,7615.100098,7749.399902,7587.700195,7741.0,242400,-0.0162640359126727,-0.0163977471161446,0.0002688861104850286,0.0163977471161446
2016-03-29,7597.0,7652.899902,7582.25,7606.549805,216800,-0.0012554713036549,-0.0012562600680019,1.5781893584561386e-06,0.0012562600680019
2016-03-30,7735.200195,7741.950195,7643.450195,7651.100098,232600,0.0109918960571413,0.0109319242368126,0.00011950696751941074,0.0109319242368126
2016-03-31,7738.399902,7777.600098,7702.0,7727.649902,380100,0.0013911085694007,0.0013901418742895,1.9324944306531243e-06,0.0013901418742895
2016-04-01,7713.049805,7740.149902,7666.100098,7718.049805,183900,-0.000647832046479,-0.000648041980332,4.199584082726202e-07,0.000648041980332
2016-04-04,7758.799805,7764.450195,7704.399902,7733.149902,155500,0.0033168764766045,0.0033113877753711,1.0965288998877163e-05,0.0033113877753711
2016-04-05,7603.200195,7736.299805,7588.649902,7736.299805,203800,-0.0172045568753652,-0.0173542749711829,0.0003011708597754253,0.0173542749711829
2016-04-06,7614.350098,7638.649902,7591.75,7636.049805,165600,-0.0028417450847152,-0.0028457905081376,8.09852361620606e-06,0.0028457905081376
2016-04-07,7546.450195,7630.75,7535.850098,7630.399902,234400,-0.0110020061960312,-0.0110629758711195,0.00012238943512497228,0.0110629758711195
2016-04-08,7555.200195,7569.350098,7526.700195,7542.350098,143400,0.0017037258723124,0.001702276177743,2.8977441853113175e-06,0.001702276177743
2016-04-11,7671.399902,7678.799805,7516.850098,7577.799805,179800,0.0123518830542661,0.0122762209559085,0.00015070560095828701,0.0122762209559085
2016-04-12,7708.950195,7717.399902,7663.350098,7669.25,163400,0.0051765420347491,0.0051631898001434,2.665852891230484e-05,0.0051631898001434
2016-04-13,7850.450195,7864.799805,7772.200195,7777.149902,220400,0.0094250842434129,0.0093809452625807,8.800213401953529e-05,0.0093809452625807
2016-04-18,7914.700195,7920.600098,7842.75,7908.149902,184600,0.0008282965145038,0.0008279536662528,6.855072734614529e-07,0.0008279536662528
2016-04-20,7914.75,7950.399902,7877.549805,7950.049805,205300,-0.0044401992271543,-0.0044500861893188,1.9803267092365918e-05,0.0044500861893188
2016-04-21,7912.049805,7978.450195,7884.100098,7953.649902,223700,-0.0052303153285059,-0.0052440413094483,2.7499969255200242e-05,0.0052440413094483
2016-04-22,7899.299805,7923.350098,7873.350098,7891.799805,183300,0.0009503535549961,0.0009499022549635,9.023142939847423e-07,0.0009499022549635
2016-04-25,7855.049805,7911.0,7827.0,7894.799805,146300,-0.0050349598446847,-0.0050476779631074,2.547905281924007e-05,0.0050476779631074
2016-04-26,7962.649902,7974.5,7822.549805,7828.149902,202400,0.0171815820703225,0.0170356479039895,0.0002902132995087018,0.0170356479039895
2016-04-27,7979.899902,7991.0,7940.549805,7942.0,206800,0.0047720853689248,0.0047607350649635,2.2664598358773023e-05,0.0047607350649635
2016-04-28,7847.25,7992.0,7834.450195,7967.399902,292500,-0.0150801897077915,-0.0151950519949473,0.0002308896051291519,0.0151950519949473
2016-04-29,7849.799805,7889.049805,7788.700195,7844.25,243700,0.0007074997609712,0.0007072496010005,5.002019981153665e-07,0.0007072496010005
2016-05-02,7805.899902,7829.799805,7777.299805,7822.700195,146300,-0.0021476335000973,-0.0021499429721148,4.622254783345819e-06,0.0021499429721148
2016-05-03,7747.0,7890.25,7735.149902,7824.799805,186500,-0.0099427214674918,-0.0099924804236155,9.9849665016339e-05,0.0099924804236155
2016-05-04,7706.549805,7749.0,7697.25,7724.149902,199700,-0.0022785804552347,-0.0022811803698408,5.20378387974701e-06,0.0022811803698408
2016-05-05,7735.5,7777.549805,7706.850098,7731.0,185100,0.0005820721769498,0.0005819028386484,3.386109136270658e-07,0.0005819028386484
2016-05-06,7733.450195,7738.899902,7678.350098,7717.649902,163600,0.0020472933082784,0.002045200459297,4.182844918708659e-06,0.002045200459297
2016-05-09,7866.049805,7873.649902,7753.549805,7755.25,160600,0.0142870706940458,0.0141859722950511,0.00020124180995595737,0.0141859722950511
2016-05-10,7887.799805,7896.899902,7837.700195,7873.549805,162000,0.0018098570978684,0.0018082212799447,3.2696641972448495e-06,0.0018082212799447
2016-05-11,7848.850098,7893.100098,7780.899902,7804.649902,214100,0.0056633156586143,0.0056473393772578,3.189244204192652e-05,0.0056473393772578
2016-05-12,7900.399902,7916.049805,7849.649902,7871.450195,152700,0.00367781111267,0.0036710645021593,1.347671457901411e-05,0.0036710645021593
2016-05-13,7814.899902,7881.0,7784.200195,7881.0,179500,-0.0083872729349067,-0.0084226440253988,7.094093237858609e-05,0.0084226440253988
2016-05-16,7860.75,7873.899902,7772.149902,7831.200195,205200,0.0037733430718405,0.0037662418707776,1.4184577829198355e-05,0.0037662418707776
2016-05-17,7890.75,7940.100098,7879.700195,7896.850098,183400,-0.0007724723053239,-0.0007727708157924,5.971747337404514e-07,0.0007727708157924
2016-05-18,7870.149902,7882.049805,7810.75,7846.75,156400,0.002982113868799,0.0029776761874941,8.866555477569398e-06,0.0029776761874941
2016-05-19,7783.399902,7876.200195,7766.799805,7875.5,170400,-0.011694508031236,-0.0117634266299446,0.00013837820607808977,0.0117634266299446
2016-05-20,7749.700195,7812.399902,7735.75,7792.200195,157000,-0.0054541719843479,-0.0054691002861257,2.991105793970021e-05,0.0054691002861257
2016-05-23,7731.049805,7820.600098,7722.200195,7813.950195,172000,-0.0106092805727181,-0.0106659602332471,0.00011376270769720855,0.0106659602332471
2016-05-24,7748.850098,7761.549805,7715.799805,7738.049805,147000,0.0013957383671816,0.0013947652297784,1.9453700461987927e-06,0.0013947652297784
2016-05-25,7934.899902,7941.200195,7809.299805,7811.799805,176200,0.0157582247462626,0.0156353530680412,0.00024446426556230534,0.0156353530680412
2016-05-26,8069.649902,8083.0,7948.5,7974.450195,264300,0.0119380903600965,0.011867393460473,0.00014083502754567734,0.011867393460473
2016-05-27,8156.649902,8164.200195,8077.049805,8081.950195,260900,0.0092427823975225,0.0092003292737907,8.464605874617012e-05,0.0092003292737907
2016-05-30,8178.5,8200.0,8150.799805,8166.5,247400,0.0014694177432192,0.0014683392053863,2.1560200220744705e-06,0.0014683392053863
2016-05-31,8160.100098,8213.599609,8134.299805,8209.849609,471000,-0.0060597347539061,-0.0060781694572208,3.694414395069179e-05,0.0060781694572208
2016-06-01,8179.950195,8215.349609,8171.049805,8179.200195,194400,9.169600720349004e-05,9.169180338160198e-05,8.407386807370356e-09,9.169180338160198e-05
2016-06-02,8218.950195,8229.5,8154.75,8156.899902,181700,0.007607092614289,0.0075783045885434,5.743070043673795e-05,0.0075783045885434
2016-06-03,8220.799805,8262.0,8209.849609,8246.200195,379000,-0.0030802538623061,-0.0030850076085743,9.517271944961323e-06,0.0030850076085743
